RespID,task_fg,chosen,age_group,educ,ml,prog,soft,lead,ai_framing,job_role
299,1494,1,21-30,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_High,high,manager
299,1494,0,51-60,PhD,ml_None,prog_Basic,soft_Medium,lead_Medium,high,manager
299,1495,1,21-30,PhD,ml_Basic,prog_Advanced,soft_Low,lead_Low,high,manager
299,1495,0,51-60,PhD,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,high,manager
300,1496,1,41-50,PhD,ml_Basic,prog_Basic,soft_Low,lead_High,low,manager
300,1496,0,21-30,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Low,low,manager
300,1497,1,51-60,PhD,ml_None,prog_Advanced,soft_Low,lead_High,low,manager
300,1497,0,21-30,Master's,ml_Basic,prog_Intermediate,soft_Low,lead_Medium,low,manager
300,1498,0,41-50,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_High,low,manager
300,1498,1,31-40,Master's,ml_None,prog_Intermediate,soft_High,lead_High,low,manager
300,1499,1,31-40,PhD,ml_None,prog_Basic,soft_Medium,lead_High,low,manager
300,1499,0,51-60,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_High,low,manager
300,1500,0,31-40,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,low,manager
300,1500,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_High,lead_High,low,manager
301,1501,1,51-60,PhD,ml_None,prog_Intermediate,soft_Medium,lead_Medium,low,analyst
301,1501,0,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,low,analyst
301,1502,0,21-30,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Low,low,analyst
301,1502,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,low,analyst
301,1503,1,51-60,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_Medium,low,analyst
301,1503,0,51-60,PhD,ml_None,prog_Basic,soft_Medium,lead_High,low,analyst
301,1504,0,31-40,PhD,ml_Intermediate,prog_Advanced,soft_Low,lead_High,low,analyst
301,1504,1,41-50,PhD,ml_Intermediate,prog_Advanced,soft_Low,lead_Medium,low,analyst
301,1505,1,21-30,Master's,ml_Basic,prog_Basic,soft_Low,lead_High,low,analyst
301,1505,0,31-40,PhD,ml_None,prog_None,soft_Medium,lead_Medium,low,analyst
302,1506,0,51-60,Bachelor's,ml_None,prog_Intermediate,soft_Low,lead_Medium,high,manager
302,1506,1,51-60,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_Low,high,manager
302,1507,0,41-50,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_High,high,manager
302,1507,1,31-40,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Low,high,manager
302,1508,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Medium,high,manager
302,1508,0,31-40,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_High,high,manager
302,1509,1,41-50,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Medium,high,manager
302,1509,0,51-60,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,high,manager
302,1510,1,21-30,PhD,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,high,manager
302,1510,0,31-40,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_High,high,manager
303,1511,0,51-60,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,high,analyst
303,1511,1,31-40,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_High,high,analyst
303,1512,1,31-40,PhD,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Low,high,analyst
303,1512,0,51-60,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Low,lead_High,high,analyst
303,1513,0,21-30,PhD,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Low,high,analyst
303,1513,1,31-40,PhD,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,high,analyst
303,1514,1,31-40,Master's,ml_Basic,prog_Intermediate,soft_Medium,lead_High,high,analyst
303,1514,0,31-40,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_Medium,high,analyst
303,1515,1,31-40,PhD,ml_None,prog_Advanced,soft_High,lead_Low,high,analyst
303,1515,0,51-60,Master's,ml_None,prog_Intermediate,soft_High,lead_Low,high,analyst
304,1516,1,31-40,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_High,high,manager
304,1516,0,41-50,Master's,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,high,manager
304,1517,1,41-50,Master's,ml_Basic,prog_Basic,soft_High,lead_Medium,high,manager
304,1517,0,31-40,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_Low,high,manager
304,1518,1,21-30,PhD,ml_None,prog_Advanced,soft_High,lead_Low,high,manager
304,1518,0,21-30,Master's,ml_Basic,prog_Advanced,soft_Medium,lead_Low,high,manager
304,1519,0,41-50,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_Low,high,manager
304,1519,1,31-40,PhD,ml_None,prog_Intermediate,soft_Medium,lead_High,high,manager
304,1520,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_High,high,manager
304,1520,0,21-30,Master's,ml_Basic,prog_Basic,soft_High,lead_High,high,manager
305,1521,0,21-30,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_Medium,high,manager
305,1521,1,31-40,PhD,ml_Basic,prog_Advanced,soft_Low,lead_Medium,high,manager
305,1522,0,31-40,Bachelor's,ml_None,prog_None,soft_Low,lead_Low,high,manager
305,1522,1,41-50,Master's,ml_None,prog_Intermediate,soft_High,lead_High,high,manager
305,1523,1,51-60,Master's,ml_None,prog_None,soft_Medium,lead_Low,high,manager
305,1523,0,21-30,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Low,high,manager
305,1524,1,41-50,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_High,high,manager
305,1524,0,51-60,Bachelor's,ml_None,prog_Basic,soft_Low,lead_Low,high,manager
305,1525,1,31-40,PhD,ml_Basic,prog_Basic,soft_Medium,lead_High,high,manager
305,1525,0,31-40,PhD,ml_None,prog_Advanced,soft_High,lead_Low,high,manager
306,1526,1,51-60,PhD,ml_Basic,prog_Intermediate,soft_Low,lead_High,high,analyst
306,1526,0,31-40,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,high,analyst
306,1527,1,31-40,PhD,ml_Intermediate,prog_Advanced,soft_Medium,lead_High,high,analyst
306,1527,0,51-60,PhD,ml_Basic,prog_Basic,soft_High,lead_Low,high,analyst
306,1528,0,51-60,Bachelor's,ml_Basic,prog_Basic,soft_High,lead_Low,high,analyst
306,1528,1,41-50,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_High,high,analyst
306,1529,1,41-50,Master's,ml_None,prog_Advanced,soft_High,lead_Medium,high,analyst
306,1529,0,21-30,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_High,high,analyst
306,1530,0,51-60,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,high,analyst
306,1530,1,31-40,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,high,analyst
307,1531,0,21-30,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,low,manager
307,1531,1,51-60,Master's,ml_Basic,prog_Advanced,soft_High,lead_Low,low,manager
307,1532,1,21-30,Bachelor's,ml_Basic,prog_Intermediate,soft_Low,lead_Medium,low,manager
307,1532,0,21-30,PhD,ml_None,prog_Basic,soft_Low,lead_Medium,low,manager
307,1533,1,51-60,PhD,ml_None,prog_Intermediate,soft_Medium,lead_Medium,low,manager
307,1533,0,41-50,Bachelor's,ml_None,prog_Intermediate,soft_Low,lead_Low,low,manager
307,1534,0,51-60,PhD,ml_None,prog_Basic,soft_High,lead_Low,low,manager
307,1534,1,51-60,Bachelor's,ml_None,prog_Advanced,soft_High,lead_Low,low,manager
307,1535,0,31-40,PhD,ml_None,prog_Intermediate,soft_Low,lead_High,low,manager
307,1535,1,51-60,Master's,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,low,manager
308,1536,0,51-60,Master's,ml_Basic,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
308,1536,1,21-30,PhD,ml_Intermediate,prog_Advanced,soft_Medium,lead_Medium,high,analyst
308,1537,0,51-60,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Low,high,analyst
308,1537,1,51-60,Bachelor's,ml_Basic,prog_Basic,soft_High,lead_High,high,analyst
308,1538,0,41-50,PhD,ml_None,prog_None,soft_High,lead_High,high,analyst
308,1538,1,21-30,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_Low,high,analyst
308,1539,1,41-50,PhD,ml_Intermediate,prog_Advanced,soft_Low,lead_High,high,analyst
308,1539,0,51-60,Master's,ml_None,prog_None,soft_High,lead_Low,high,analyst
308,1540,1,51-60,Master's,ml_None,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
308,1540,0,51-60,PhD,ml_None,prog_Advanced,soft_Low,lead_Medium,high,analyst
309,1541,1,41-50,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Medium,high,manager
309,1541,0,41-50,PhD,ml_None,prog_Advanced,soft_High,lead_High,high,manager
309,1542,0,41-50,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_Low,high,manager
309,1542,1,51-60,PhD,ml_Basic,prog_Basic,soft_High,lead_Low,high,manager
309,1543,1,31-40,PhD,ml_None,prog_Basic,soft_High,lead_High,high,manager
309,1543,0,41-50,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,high,manager
309,1544,1,31-40,Bachelor's,ml_Basic,prog_Advanced,soft_Medium,lead_High,high,manager
309,1544,0,41-50,Master's,ml_Basic,prog_Basic,soft_High,lead_Low,high,manager
309,1545,0,51-60,Bachelor's,ml_None,prog_Basic,soft_Low,lead_Medium,high,manager
309,1545,1,21-30,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Low,high,manager
310,1546,0,31-40,PhD,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,high,manager
310,1546,1,21-30,Master's,ml_None,prog_Advanced,soft_Low,lead_Medium,high,manager
310,1547,1,31-40,Master's,ml_Basic,prog_Basic,soft_Medium,lead_High,high,manager
310,1547,0,51-60,Master's,ml_None,prog_None,soft_Low,lead_High,high,manager
310,1548,1,41-50,Master's,ml_Intermediate,prog_Advanced,soft_Low,lead_Low,high,manager
310,1548,0,41-50,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,high,manager
310,1549,1,41-50,Bachelor's,ml_Basic,prog_Advanced,soft_High,lead_Low,high,manager
310,1549,0,51-60,PhD,ml_Basic,prog_Basic,soft_High,lead_Low,high,manager
310,1550,1,31-40,Bachelor's,ml_Basic,prog_Basic,soft_High,lead_Low,high,manager
310,1550,0,31-40,Bachelor's,ml_None,prog_None,soft_Medium,lead_Medium,high,manager
311,1551,0,31-40,PhD,ml_None,prog_Basic,soft_Low,lead_Medium,low,analyst
311,1551,1,21-30,PhD,ml_None,prog_None,soft_Medium,lead_High,low,analyst
311,1552,1,51-60,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Medium,low,analyst
311,1552,0,31-40,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Low,low,analyst
311,1553,0,51-60,Master's,ml_None,prog_None,soft_High,lead_Medium,low,analyst
311,1553,1,21-30,Master's,ml_Intermediate,prog_Intermediate,soft_Low,lead_High,low,analyst
311,1554,0,21-30,Bachelor's,ml_None,prog_None,soft_Medium,lead_High,low,analyst
311,1554,1,31-40,Master's,ml_None,prog_Advanced,soft_Low,lead_Medium,low,analyst
311,1555,1,41-50,Bachelor's,ml_None,prog_None,soft_Medium,lead_Medium,low,analyst
311,1555,0,31-40,Bachelor's,ml_None,prog_None,soft_Low,lead_Low,low,analyst
312,1556,0,51-60,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Low,high,manager
312,1556,1,21-30,PhD,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,high,manager
312,1557,1,31-40,Master's,ml_None,prog_Basic,soft_Low,lead_Medium,high,manager
312,1557,0,41-50,Master's,ml_None,prog_None,soft_High,lead_High,high,manager
312,1558,1,51-60,PhD,ml_Basic,prog_Intermediate,soft_Low,lead_Low,high,manager
312,1558,0,51-60,PhD,ml_Basic,prog_Basic,soft_Low,lead_Low,high,manager
312,1559,0,41-50,Master's,ml_None,prog_Intermediate,soft_High,lead_Low,high,manager
312,1559,1,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_High,high,manager
312,1560,1,21-30,Master's,ml_None,prog_Basic,soft_Medium,lead_Low,high,manager
312,1560,0,31-40,PhD,ml_None,prog_None,soft_High,lead_Medium,high,manager
313,1561,1,41-50,PhD,ml_None,prog_Basic,soft_Medium,lead_High,low,analyst
313,1561,0,51-60,Master's,ml_None,prog_Basic,soft_Medium,lead_Low,low,analyst
313,1562,0,31-40,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_High,low,analyst
313,1562,1,21-30,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,analyst
313,1563,0,41-50,Master's,ml_Basic,prog_Basic,soft_High,lead_Medium,low,analyst
313,1563,1,51-60,PhD,ml_None,prog_Advanced,soft_High,lead_High,low,analyst
313,1564,1,41-50,PhD,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,low,analyst
313,1564,0,41-50,Master's,ml_None,prog_None,soft_Low,lead_High,low,analyst
313,1565,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,analyst
313,1565,0,21-30,PhD,ml_Basic,prog_Basic,soft_High,lead_Medium,low,analyst
314,1566,0,51-60,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_High,high,analyst
314,1566,1,41-50,Bachelor's,ml_Basic,prog_Advanced,soft_High,lead_High,high,analyst
314,1567,0,31-40,Master's,ml_None,prog_Advanced,soft_Low,lead_Low,high,analyst
314,1567,1,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
314,1568,0,51-60,PhD,ml_None,prog_Advanced,soft_Medium,lead_High,high,analyst
314,1568,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,high,analyst
314,1569,1,51-60,Master's,ml_Basic,prog_Intermediate,soft_High,lead_Low,high,analyst
314,1569,0,51-60,Bachelor's,ml_None,prog_None,soft_Medium,lead_Low,high,analyst
314,1570,0,41-50,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,high,analyst
314,1570,1,41-50,PhD,ml_Basic,prog_Advanced,soft_High,lead_High,high,analyst
315,1571,0,51-60,Master's,ml_None,prog_None,soft_High,lead_Low,high,analyst
315,1571,1,51-60,Master's,ml_Basic,prog_Advanced,soft_High,lead_Low,high,analyst
315,1572,1,21-30,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_High,high,analyst
315,1572,0,51-60,Master's,ml_None,prog_None,soft_Medium,lead_Low,high,analyst
315,1573,0,41-50,Master's,ml_None,prog_Basic,soft_Low,lead_High,high,analyst
315,1573,1,21-30,Master's,ml_None,prog_Advanced,soft_High,lead_Low,high,analyst
315,1574,1,31-40,Bachelor's,ml_None,prog_Basic,soft_Low,lead_High,high,analyst
315,1574,0,51-60,Master's,ml_None,prog_Advanced,soft_High,lead_Low,high,analyst
315,1575,0,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,high,analyst
315,1575,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_Low,high,analyst
316,1576,0,51-60,Bachelor's,ml_None,prog_None,soft_Medium,lead_Medium,high,analyst
316,1576,1,21-30,Master's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Medium,high,analyst
316,1577,0,41-50,Master's,ml_None,prog_Basic,soft_High,lead_Low,high,analyst
316,1577,1,41-50,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,high,analyst
316,1578,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Low,high,analyst
316,1578,0,31-40,Master's,ml_None,prog_Intermediate,soft_Medium,lead_High,high,analyst
316,1579,0,51-60,Master's,ml_Basic,prog_Basic,soft_High,lead_Low,high,analyst
316,1579,1,31-40,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,high,analyst
316,1580,0,51-60,PhD,ml_Basic,prog_Basic,soft_High,lead_Medium,high,analyst
316,1580,1,41-50,Bachelor's,ml_None,prog_Advanced,soft_High,lead_Low,high,analyst
317,1581,0,31-40,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_High,high,manager
317,1581,1,41-50,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_High,high,manager
317,1582,0,31-40,Bachelor's,ml_None,prog_Basic,soft_Low,lead_Medium,high,manager
317,1582,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_Low,lead_High,high,manager
317,1583,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,high,manager
317,1583,0,31-40,Master's,ml_Intermediate,prog_Advanced,soft_Low,lead_Low,high,manager
317,1584,0,41-50,PhD,ml_None,prog_Intermediate,soft_Low,lead_Low,high,manager
317,1584,1,21-30,PhD,ml_Basic,prog_Advanced,soft_High,lead_Medium,high,manager
317,1585,0,21-30,Master's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,high,manager
317,1585,1,41-50,PhD,ml_Basic,prog_Basic,soft_Medium,lead_Medium,high,manager
318,1586,1,31-40,PhD,ml_Intermediate,prog_Advanced,soft_Low,lead_Medium,high,manager
318,1586,0,21-30,Bachelor's,ml_None,prog_Advanced,soft_High,lead_Medium,high,manager
318,1587,0,41-50,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_High,high,manager
318,1587,1,41-50,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Medium,high,manager
318,1588,0,41-50,Bachelor's,ml_Basic,prog_Intermediate,soft_Low,lead_Medium,high,manager
318,1588,1,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,high,manager
318,1589,0,21-30,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Low,high,manager
318,1589,1,31-40,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_High,high,manager
318,1590,1,21-30,PhD,ml_None,prog_None,soft_High,lead_Medium,high,manager
318,1590,0,51-60,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_Low,high,manager
319,1591,0,31-40,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_Medium,low,manager
319,1591,1,21-30,Bachelor's,ml_Basic,prog_Advanced,soft_High,lead_Low,low,manager
319,1592,0,51-60,Bachelor's,ml_None,prog_Advanced,soft_High,lead_Low,low,manager
319,1592,1,31-40,Master's,ml_None,prog_Advanced,soft_Medium,lead_Medium,low,manager
319,1593,1,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,low,manager
319,1593,0,51-60,Master's,ml_None,prog_None,soft_Medium,lead_Medium,low,manager
319,1594,0,51-60,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_Low,low,manager
319,1594,1,41-50,Bachelor's,ml_Basic,prog_Advanced,soft_High,lead_High,low,manager
319,1595,0,41-50,Master's,ml_Basic,prog_Advanced,soft_Low,lead_High,low,manager
319,1595,1,41-50,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_High,low,manager
320,1596,1,31-40,PhD,ml_Intermediate,prog_Advanced,soft_Medium,lead_High,low,manager
320,1596,0,31-40,PhD,ml_Basic,prog_Basic,soft_High,lead_High,low,manager
320,1597,0,51-60,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Low,low,manager
320,1597,1,31-40,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Medium,low,manager
320,1598,0,21-30,PhD,ml_Basic,prog_Basic,soft_Low,lead_Medium,low,manager
320,1598,1,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_High,low,manager
320,1599,1,41-50,Bachelor's,ml_Basic,prog_Advanced,soft_High,lead_High,low,manager
320,1599,0,31-40,PhD,ml_None,prog_None,soft_High,lead_Medium,low,manager
320,1600,0,31-40,PhD,ml_None,prog_None,soft_Medium,lead_Low,low,manager
320,1600,1,41-50,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_High,low,manager
321,1601,1,21-30,Bachelor's,ml_None,prog_Intermediate,soft_Low,lead_Medium,low,manager
321,1601,0,51-60,Master's,ml_Advanced,prog_Advanced,soft_High,lead_Low,low,manager
321,1602,1,51-60,PhD,ml_Basic,prog_Basic,soft_Medium,lead_High,low,manager
321,1602,0,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,low,manager
321,1603,0,21-30,Master's,ml_Intermediate,prog_Advanced,soft_Low,lead_High,low,manager
321,1603,1,51-60,PhD,ml_Basic,prog_Basic,soft_High,lead_High,low,manager
321,1604,1,31-40,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,low,manager
321,1604,0,41-50,PhD,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,low,manager
321,1605,1,21-30,PhD,ml_Advanced,prog_Advanced,soft_High,lead_Medium,low,manager
321,1605,0,41-50,Master's,ml_Intermediate,prog_Advanced,soft_Low,lead_Low,low,manager
322,1606,0,51-60,PhD,ml_Basic,prog_Advanced,soft_Low,lead_Medium,high,analyst
322,1606,1,41-50,Master's,ml_Basic,prog_Advanced,soft_Medium,lead_Medium,high,analyst
322,1607,1,31-40,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Medium,high,analyst
322,1607,0,41-50,PhD,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,high,analyst
322,1608,0,51-60,Bachelor's,ml_None,prog_Intermediate,soft_Low,lead_Medium,high,analyst
322,1608,1,41-50,Bachelor's,ml_Basic,prog_Basic,soft_High,lead_Medium,high,analyst
322,1609,1,21-30,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_Medium,high,analyst
322,1609,0,41-50,PhD,ml_Basic,prog_Basic,soft_Medium,lead_Medium,high,analyst
322,1610,0,31-40,Master's,ml_None,prog_Advanced,soft_Low,lead_High,high,analyst
322,1610,1,41-50,PhD,ml_Intermediate,prog_Advanced,soft_Medium,lead_High,high,analyst
323,1611,1,51-60,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_High,high,manager
323,1611,0,21-30,Master's,ml_None,prog_None,soft_Medium,lead_High,high,manager
323,1612,0,51-60,Bachelor's,ml_None,prog_None,soft_Low,lead_Medium,high,manager
323,1612,1,41-50,Master's,ml_None,prog_None,soft_High,lead_Medium,high,manager
323,1613,1,51-60,Bachelor's,ml_Basic,prog_Advanced,soft_Medium,lead_High,high,manager
323,1613,0,21-30,PhD,ml_None,prog_Advanced,soft_High,lead_Low,high,manager
323,1614,0,21-30,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_Low,high,manager
323,1614,1,31-40,PhD,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,high,manager
323,1615,1,51-60,Bachelor's,ml_None,prog_Basic,soft_High,lead_High,high,manager
323,1615,0,21-30,PhD,ml_None,prog_Advanced,soft_Low,lead_Medium,high,manager
324,1616,1,31-40,Master's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Medium,low,manager
324,1616,0,21-30,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,low,manager
324,1617,0,51-60,Bachelor's,ml_None,prog_None,soft_High,lead_Medium,low,manager
324,1617,1,41-50,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,low,manager
324,1618,1,51-60,Master's,ml_Basic,prog_Advanced,soft_High,lead_High,low,manager
324,1618,0,41-50,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,low,manager
324,1619,0,21-30,PhD,ml_None,prog_None,soft_Medium,lead_Medium,low,manager
324,1619,1,21-30,PhD,ml_Basic,prog_Basic,soft_High,lead_Medium,low,manager
324,1620,0,41-50,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_Low,low,manager
324,1620,1,21-30,PhD,ml_Intermediate,prog_Advanced,soft_High,lead_High,low,manager
325,1621,0,51-60,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Low,low,analyst
