"","PROLIFIC_PID","task_number","profile","chosen","age","educ","ml","prog","soft","lead","task_id","Progress","Finished","RecordedDate","LocationLatitude","LocationLongitude","consent","resp_age","resp_sex","resp_hiring","resp_role","resp_edu","industry_type","dig_literacy","dig_use","dig_skills","gov_reg","gov_reskill","personal_data_safety_cause_for_concern","ai_increases_prod_without_unemp","labour_welfare_policies_over_econ_growth","ai_driven_high_job_disp_in_the_future","more_ai_research_and_development","check_1","check_2","ai_framing","job_role","Duration_mins","m_check","Status","Decision.making.responsibilities","Age","Sex","Ethnicity.simplified","Country.of.residence","Nationality","Language","Time.taken_mins","Region","resp_age_num","condition"
"3221","68245aae8459515ad6ac0a68",3,"A",1,43,"Master's","None","Advanced","High","High","68245aae8459515ad6ac0a68_3","100","True","45796.7571556134","39.7503","-75.5453","Yes","25-34","Female","Yes, regularly","DATA ANALYST","Bachelor's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Advanced","Disagree","Strongly agree","Neutral","Strongly agree","Agree","Strongly agree","Agree","The company relies heavily on AI.","Significantly","high","analyst",6.2,"pass","APPROVED","Business strategy, Accounts/finance, Customer/client, Hiring, Operations/production, People management, Supply chain/logistics","27","Female","White","United States","South Africa","English",6.83333333333333,"US","27","High AI + Analyst"
"3222","6826155bb3a6aec514a71426",3,"A",1,42,"Master's","None","Advanced","Medium","Medium","6826155bb3a6aec514a71426_3","100","True","45796.7587627546","41.1171","-74.0685","Yes","25-34","Male","Yes, regularly","HR","Bachelor's Degree","Retail","Very comfortable","I use AI tools frequently","Intermediate","Agree","Agree","Agree","Agree","Agree","Agree","Agree","The company relies heavily on AI.","Significantly","high","analyst",3.71666666666667,"pass","APPROVED","Accounts/finance, Business strategy, Hiring, Customer/client, Marketing/sales/advertising, Operations/production, Research/development, Supply chain/logistics","29","Male","Black","United States","United States","English",4.28333333333333,"US","29","High AI + Analyst"
"3223","6826800c08b280d11fa0d67b",3,"A",1,46,"PhD","Advanced","Advanced","High","High","6826800c08b280d11fa0d67b_3","100","True","45796.7530602199","35.0737","-78.8883","Yes","25-34","Male","Yes, regularly","HR Manager","Master's Degree","Marketing","Very comfortable","I use AI tools frequently","Advanced","Neutral","Strongly agree","Strongly agree","Neutral","Agree","Disagree","Agree","The company relies heavily on AI.","Significantly","high","analyst",6.48333333333333,"pass","APPROVED","Hiring, Customer/client, Marketing/sales/advertising, Operations/production, People management, Supply chain/logistics, Accounts/finance","27","Male","White","United States","United States","English",6.75,"US","27","High AI + Analyst"
"3224","68293616d33902ce5a607c0f",3,"A",0,37,"Bachelor's","None","Basic","Low","Medium","68293616d33902ce5a607c0f_3","100","True","45796.7539484954","37.751","-97.822","Yes","65 or older","Female","Yes, regularly","Research and Design Manager","PhD or higher","Computer and Technology","Very comfortable","I use AI tools frequently","Advanced","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Neutral","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",11.7666666666667,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics","67","Female","White","United States","United States","English",12.2666666666667,"US","67","High AI + Analyst"
"3225","6829c799c5e35252e55ae8e7",3,"A",0,32,"Bachelor's","None","Advanced","Low","High","6829c799c5e35252e55ae8e7_3","100","True","45796.7557356134","37.751","-97.822","Yes","25-34","Female","Yes, regularly","HR Manager","Master's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Advanced","Agree","Agree","Neutral","Disagree","Agree","Agree","Agree","The company relies heavily on AI.","Significantly","high","analyst",13.4666666666667,"pass","APPROVED","Accounts/finance, Business strategy, Hiring","27","Female","Black","United States","United States","English",13.95,"US","27","High AI + Analyst"
"3226","573753f212d1d80007355ff6",3,"B",0,38,"PhD","None","Intermediate","Medium","High","573753f212d1d80007355ff6_3","100","True","45796.7579098148","33.4355","-86.1131","Yes","45-54","Male","Yes, regularly","Team Lead","Bachelor's Degree","Cybersecurity,Computer and Technology","Somewhat comfortable","I use AI tools occasionally","Intermediate","Agree","Agree","Agree","Disagree","Neutral","Agree","Neutral","The company relies heavily on AI.","Moderately","high","analyst",2.73333333333333,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management","47","Male","White","United States","United States","English",2.88333333333333,"US","47","High AI + Analyst"
"3227","5c003b5c2c8cc1000138e25f",3,"B",0,41,"Master's","None","Advanced","High","Low","5c003b5c2c8cc1000138e25f_3","100","True","45796.7585875463","37.4224","-120.7827","Yes","25-34","Male","Occasionally","Team Member","High School or lower","Logistics/Transportation","Somewhat comfortable","I use AI tools occasionally","Beginner","Agree","Strongly agree","Agree","Disagree","Disagree","Strongly agree","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",5.33333333333333,"pass","APPROVED","Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development","32","Male","White","United States","United States","Portuguese",5.48333333333333,"US","32","High AI + Analyst"
"3228","5c66d6a50d7f5f00014b8ab0",3,"B",0,55,"Master's","None","Advanced","Low","Low","5c66d6a50d7f5f00014b8ab0_3","100","True","45796.7517300116","53.3068","-6.2615","Yes","35-44","Male","Yes, regularly","IT Director","Master's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Advanced","Disagree","Agree","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","The company relies heavily on AI.","Moderately","high","analyst",8.2,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics","39","Male","White","Ireland","Ireland","English",8.3,"EU","39","High AI + Analyst"
"3229","5c7d8138896a0b00011c2f5d",3,"B",0,30,"Bachelor's","None","Basic","Low","Medium","5c7d8138896a0b00011c2f5d_3","100","True","45796.7494740278","52.7118","16.3787","Yes","35-44","Male","Yes, regularly","Manager","Bachelor's Degree","Logistics/Transportation","Very comfortable","I use AI tools occasionally","Intermediate","Neutral","Neutral","Agree","Neutral","Neutral","Agree","Neutral","The company relies heavily on AI.","Moderately","high","analyst",4.4,"pass","APPROVED","Supply chain/logistics, Hiring, Operations/production, People management","37","Male","White","Poland","Poland","Polish",4.51666666666667,"EU","37","High AI + Analyst"
"3230","5d3873197860c8001a106e02",3,"B",0,29,"Master's","Basic","Basic","High","High","5d3873197860c8001a106e02_3","100","True","45796.7487897569","47.5","19.0412","Yes","25-34","Male","Yes, regularly","Head of security","High School or lower","Security","Very comfortable","I use AI tools frequently","Intermediate","Strongly disagree","Strongly agree","Neutral","Neutral","Agree","Neutral","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",3.61666666666667,"pass","APPROVED","Hiring, Marketing/sales/advertising, People management","34","Male","White","Hungary","Hungary","Hungarian",3.71666666666667,"EU","34","High AI + Analyst"
"3231","5d93a24dcf721400155ed43e",3,"B",0,46,"Master's","None","Intermediate","Low","Low","5d93a24dcf721400155ed43e_3","100","True","45796.7529847569","50.0729","19.9548","Yes","25-34","Female","Occasionally","taking part in interviews","Master's Degree","Banking, Finance and Insurance","Somewhat comfortable","I use AI tools occasionally","Intermediate","Agree","Agree","Agree","Disagree","Disagree","Neutral","Neutral","The company relies heavily on AI.","Slightly","high","analyst",4.18333333333333,"pass","APPROVED","People management, Research/development, Operations/production, Hiring","33","Female","White","Poland","Poland","Polish",6.45,"EU","33","High AI + Analyst"
"3232","5dab6fb28a6fc50012dc42a8",3,"B",0,52,"Bachelor's","None","Intermediate","High","Low","5dab6fb28a6fc50012dc42a8_3","100","True","45796.7544598264","38.8078","-77.0523","Yes","45-54","Male","Yes, regularly","Operations manager","Bachelor's Degree","Construction","Very comfortable","I use AI tools frequently","Intermediate","Agree","Agree","Disagree","Disagree","Agree","Agree","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",6.28333333333333,"pass","APPROVED","Hiring, Operations/production","46","Male","Black","United States","United States","English",6.56666666666667,"US","46","High AI + Analyst"
"3233","5dbaded2af6b8e0e8c3632ed",3,"B",1,34,"Master's","Advanced","Advanced","Low","Medium","5dbaded2af6b8e0e8c3632ed_3","100","True","45796.7485430787","35.894","-80.5614","Yes","35-44","Male","Yes, regularly","Engineering Manager","Bachelor's Degree","Aviation","Very comfortable","I use AI tools frequently","Advanced","Disagree","Disagree","Disagree","Agree","Disagree","Disagree","Agree","The company relies heavily on AI.","Moderately","high","analyst",4.48333333333333,"pass","APPROVED","Supply chain/logistics, Research/development, Operations/production, Hiring","44","Male","White","United States","United States","English",4.61666666666667,"US","44","High AI + Analyst"
"3234","5dd33b9159b1b033ec2cf634",3,"B",0,36,"Master's","Basic","Basic","Medium","High","5dd33b9159b1b033ec2cf634_3","100","True","45796.7520239468","39.5995","-78.8461","Yes","35-44","Male","Yes, regularly","office administrator","High School or lower","Computer and Technology","Somewhat comfortable","I use AI tools occasionally","Intermediate","Strongly agree","Agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Agree","The company has limited or no use of AI.","Moderately","high","analyst",4.43333333333333,"pass","APPROVED","Accounts/finance, Customer/client, Hiring, Operations/production, People management","43","Male","White","United States","United States","English",4.6,"US","43","High AI + Analyst"
"3235","5de5496937e1d50ca63e0fa5",3,"B",1,56,"Bachelor's","None","Advanced","High","Low","5de5496937e1d50ca63e0fa5_3","100","True","45796.7494393981","28.3022","-82.6264","Yes","65 or older","Female","Occasionally","IT editor","Bachelor's Degree","telecommunications","Very comfortable","I use AI tools frequently","Advanced","Strongly disagree","Strongly disagree","Strongly disagree","Neutral","Strongly disagree","Disagree","Strongly disagree","The company relies heavily on AI.","Significantly","high","analyst",3.58333333333333,"pass","APPROVED","Hiring, Research/development","72","Female","White","United States","United States","English",3.68333333333333,"US","72","High AI + Analyst"
"3236","5e5bb241e65eca38c0c68c06",3,"B",0,32,"Bachelor's","None","Advanced","Medium","Low","5e5bb241e65eca38c0c68c06_3","100","True","45796.7493466898","60.4425","22.2181","Yes","35-44","Male","Yes, regularly","office manager","Bachelor's Degree","Marketing","Somewhat comfortable","I have heard of AI tools, but do not use them","Intermediate","Agree","Agree","Agree","Neutral","Agree","Strongly agree","Strongly agree","I don't recall.","Slightly","high","analyst",3.78333333333333,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics","38","Male","White","Finland","Finland","Finnish",3.95,"EU","38","High AI + Analyst"
"3237","5f7d002d141e4e1c0e84e98e",3,"B",0,26,"PhD","Intermediate","Advanced","Medium","Low","5f7d002d141e4e1c0e84e98e_3","100","True","45796.750544537","43.9319","10.9241","Yes","45-54","Female","Occasionally","Quality Assurance Tester","Bachelor's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Intermediate","Agree","Strongly agree","Agree","Neutral","Agree","Strongly agree","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",5.9,"pass","APPROVED","Hiring","46","Female","White","Italy","Italy","Italian",6,"EU","46","High AI + Analyst"
"3238","5f9556e826384e3aaa4f0f01",3,"B",0,29,"PhD","None","Advanced","Medium","Medium","5f9556e826384e3aaa4f0f01_3","100","True","45796.7491414236","37.6692","-97.2754","Yes","54-65","Male","Yes, regularly","Technology Manager","Master's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Intermediate","Disagree","Agree","Neutral","Neutral","Disagree","Neutral","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",4.88333333333333,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Marketing/sales/advertising, Research/development, People management, Hiring, Other","55","Male","Asian","United States","United Kingdom","English",5.03333333333333,"US","55","High AI + Analyst"
